movie_id,keywords
12192,drug use
12192,game
12192,cadaver
12192,perfect murder
10185,photographer
10185,butcher
10185,vegetarian
10185,midnight
10185,blood splatter
10185,gore
10185,stalking
10185,diner
10185,decapitation
10185,blood
10185,violence
10185,subway train
10185,very little dialogue
5038,barcelona spain
5038,menage a trois
5038,author
13851,dc comics
13851,anthology
13851,super powers
10189,smoking
10189,marijuana
10189,stoner
10189,roach
10189,lollipop
10189,painting toenails
10189,radio call in show
10189,driving through a wall
10189,seed
10189,reference to pandora's box
12289,flaming arrow
12289,chinese history
12289,strategy
12289,carrier pigeon
12289,spear throwing
12289,wall of fire
12289,white dove
12289,casualty of war
12289,arrow in back
12289,chinese tradition
12289,chinese painting
12289,broken arrow
10188,female friendship
10188,best friend
10188,summer vacation
10188,woman director
10188,young adult
13649,musical
13649,music
13649,summer
13649,teenager
13649,summer job
13649,country club
7446,film making
7446,satire
7446,jungle
7446,movie star
7446,southeast asia
7446,land mine
7446,shackles
7446,war filmmaking
7446,duringcreditsstinger
7446,blackface
7446,method acting
12180,android
12180,jedi
12180,sith
12180,3d
12180,clone army
12180,separatists
13256,mutant
13256,faith
13256,soldier
8885,israel
8885,palestine
8885,middle east
8885,lebanon
8885,nightmare
8885,middle east conflict
13310,female nudity
13310,vampire
13310,castration
13310,bullying
13310,child vampire
13310,murder
13310,bully
13310,androgyny
13310,new neighbor
13310,young love
13310,swedish
10483,car race
10483,dystopia
10483,matter of life and death
10483,prison guard
10483,car set on fire
10483,escape from prison
10483,exploding building
10483,vehicle combat
10483,car crash
10483,violence
12620,virgin
12620,nudity
12620,college
12620,costume
12620,yoga
12620,bikini
12620,party
12620,playboy
12620,jail
12620,sorority
12620,pregnancy
12620,model
12620,car wash
12620,fraternity
12620,pledge
10186,1970s
10186,drums
10186,groupie
10186,musical
10186,rock
10186,heavy metal
10186,headbanging
13515,schizophrenia
13515,night watchman
13515,subway
13515,hallucination
13515,alcoholism
13515,ex-cop
13515,possession
13515,morgue
13515,rural setting
13515,medication
13515,demon
13515,psychiatrist
13515,mirror
13515,estranged wife
13515,nypd
13515,evil
13515,newspaper clipping
4944,blackmail
4944,paranoia
4944,fitness-training
4944,plastic surgery
4944,autobiography
4944,memory
4944,corpse
4944,divorce
4944,gym
4944,disc
4944,ex priest
13805,natural disaster
13805,violence
13805,mortal danger
13805,duringcreditsstinger
9381,submarine
9381,baby
9381,secret
9381,future
9381,mercenary
9381,prosecution
9381,protection
9381,dystopia
9381,moral conflict
9381,smuggling
9381,vision
9381,pregnant
9381,cyberpunk
9381,sect
13291,bomb
13291,prison
13291,alcohol
13291,kidnapping
13291,traitor
13291,delinquent
13291,faith
13291,car bomb
13291,escape
13291,devout
15206,rome
15206,coffin
15206,sacrifice
15206,urn
15206,cult
15206,paranormal
15206,witches
8285,secret identity
8285,robber
8285,mask
8285,frog
8285,based on comic
8285,back from the dead
12165,mexico
12165,independent film
12165,mother daughter relationship
13184,assassin
13184,asia
13184,gun
13184,deaf-mute
13184,hitman
13184,bangkok
13184,thailand
13184,strip club
13184,apprentice
13184,video surveillance
13184,remake
13184,murder
13184,betrayal
13184,mafia
13184,shootout
13184,boat chase
13184,explosion
13184,foot chase
13184,killer
13184,gunshot
13184,flashback
13184,motorcycle chase
13184,crisis of conscience
13389,revenge
13389,murder
13389,plot twist
13389,dirty cop
13279,vandalism
13279,harassment
13279,neighbor
13279,house party
13279,shot to death
13279,pregnancy
13279,urination
13279,interracial couple
13279,lapd
13279,air conditioner
12797,dying and death
12797,misanthrope
12797,lecture
12797,cardiopulmonery resuscitation
12690,small town
12690,rancher
13027,artificial intelligence
13027,washington d.c.
13027,secret identity
13027,hostage
13027,technology
13027,fbi
13027,pentagon
13027,twin brother
13027,fbi agent
13092,failure
13092,starlet
14326,based on novel
14326,beach
14326,marriage crisis
14326,north carolina
14326,romance
14326,inn
14326,middle age
12182,concert
12182,teenager
12182,one night
12182,based on young adult novel
12182,secret location
9539,child abuse
9539,suffering
9539,revenge
9539,torture chamber
9539,torture
9539,cruelty
9539,new french extremism
8882,money delivery
8882,gang war
8882,power
8882,mafia boss
8882,camorra
8882,gang
8882,drug
8882,criminal
8882,fashion
8882,financial transactions
13401,fictitious marriage
13401,blonde
13401,revenge
13401,beautiful woman
13401,romantic comedy
13401,secretary
13401,wedding
13401,radio host
12783,england
12783,adultery
12783,duke
12783,gambling debts
12783,marriage crisis
14976,sister
14976,independent film
14976,maid of honor
12113,terror
12113,falsely accused
12113,based on novel
12113,dying and death
12113,jordan
12113,dubai
12113,intelligence agency
12113,beating
13600,underground world
13600,mayor
13600,adventure
13600,post-apocalyptic
13600,dystopia
13600,puzzle
13600,box
13600,pipeworks
13051,assassin
13051,based on video game
13051,aftercreditsstinger
10358,pornography
10358,love of one's life
10358,platonic love
10358,pornographic video
10358,best friend
10358,sex comedy
10358,best friends in love
10358,aftercreditsstinger
10358,duringcreditsstinger
10523,usa
10523,white house
10523,usa president
10523,george w. bush
10523,president
10523,iraq war
13596,date
13596,sex
13596,bar
13596,test
13596,friendship
13596,insult
13596,stripper
13596,blonde
13596,liar
13596,wedding
13596,lap dance
13596,duringcreditsstinger
4960,new york
4960,man-woman relation
4960,writer
12837,woman director
7735,dictator
7735,trainer
7735,classroom
7735,fascism
7735,group dynamics
7735,education
7735,national socialism
7735,training
7735,squatter
7735,anarchist
7735,group
7735,gymnasium
7735,learning and teaching
7735,violence in schools
7735,homepage
7735,social experiment
12689,adolescence
12689,parent child relationship
12689,becoming an adult
12689,puberty
12689,move
12689,precocity
12689,snogging
12689,coming of age
12689,woman director
12689,based on young adult novel
13812,quarantine
13812,remake
13812,tv reporter
13812,found footage
13812,virus
13150,megacity
13150,brother-in-law
13150,police
13809,london england
13809,gang leader
13809,money
13809,gang
13809,crime
11887,musical
11887,music
11887,high school
11887,coming of age
11887,teenager
11887,high school student
11887,duringcreditsstinger
10527,africa
10527,jealousy
10527,dance
10527,hunger
10527,lion
10527,zoo
10527,hippopotamus
10527,chimp
10527,penguin
10527,volcano
10527,madagascar
10527,airplane
10527,zebra
10527,sequel
10527,shark
10527,imax
10527,duringcreditsstinger
8338,fight
8338,blindness and impaired vision
8338,asylum
8338,leader
8338,society
8338,eye specialist
8338,uprising
8338,doomsday
8338,plague
3580,corruption
3580,mother
3580,nudity
3580,minister
3580,power
3580,public
3580,government
3580,police
3580,reunion
3580,murder
3580,conspiracy
3580,los angeles
3580,missing
3580,mother love
3580,criticism
20766,post-apocalyptic
20766,dystopia
20766,paternity
20766,duringcreditsstinger
12405,slum
12405,indian lead
12405,cheating
12405,suspicion
12405,game show
12405,orphan
12405,duringcreditsstinger
10764,killing
10764,undercover
10764,secret agent
10764,british secret service
15373,camping
15373,campsite
15373,big brother
15373,friends
15373,community service
15373,kids
15373,duringcreditsstinger
13672,gun held to head
11917,blood splatter
11917,serial killer
11917,pig mask
11917,nazi
11917,jigsaw
11917,swastika tattoo
13523,sex
13523,jealousy
13523,virgin
13523,nudity
13523,community
13523,friendship
13523,high school
13523,road trip
13523,friends
13523,romance
13523,redneck
13523,loss of virginity
13523,hitchhiker
13523,teen movie
13523,boyfriend
13523,pickup
13523,knoxville
14405,dog dirt
14405,chihuahua
14405,pinata
14405,potted plant
14405,duringcreditsstinger
8841,paris
8841,socially deprived family
8841,literature
8841,illegal immigration
8841,immigrant
8841,education
8841,boredom
8841,class society
8841,violence in schools
8841,republicanism
8841,diversity
8841,teacher
8841,school
8841,school life
8841,teachers and students
13220,alien infection
6972,missionary
6972,world war ii
6972,ranch
6972,australia
6972,british
6972,racist
6972,cattle drive
6972,aftercreditsstinger
6972,stampede
6972,waltzing matilda
6972,trampled to death
13053,hamster
13053,kids and family
13053,animal
13053,cat vs dog
13053,duringcreditsstinger
13053,dog cat friendship
13053,animal lead
13053,girl dog relationship
10139,gay
10139,san francisco
10139,homophobia
10139,mayor
10139,biography
10139,politics
10139,politician
10139,election campaign
10139,homosexuality
10139,morality
10139,election
10139,candlelight vigil
10139,mayoral campaign
8966,soulmates
8966,vampire
8966,forbidden love
8966,immortality
8966,trust
8966,desire
8966,duringcreditsstinger
8966,woman director
8966,interspecies romance
8966,based on young adult novel
8966,fang vamp
16342,supernatural
16342,children
12193,holiday
12193,romantic comedy
12193,dysfunctional family
12193,christmas
14574,nationalism
14574,concentration camp
14574,world war ii
14574,gas chamber
14574,nazis
14574,concentration camp prisoner
10900,mass murder
10900,camera
10900,dying and death
10900,sadism
10900,lovers
10900,investigation
10900,police
10900,murder
10900,independent film
10900,series of murders
10900,extreme violence
10900,drug
10900,witness to murder
10900,surveillance
10900,fbi agent
10900,woman director
10900,murder hunt
14438,father son relationship
14438,fire
14438,firemen
14438,christian
14438,advice
14438,marriage
14438,faith
14438,christian film
14438,dysfunctional marriage
14438,religious conversion
14438,hospital
14248,experiment
14248,evil genius
10360,prison
10360,prisoner
10360,hunger
10360,hunger strike
10360,northern ireland
13056,broken neck
13056,fbi agent
13056,wall safe
13056,trashed house
13056,aerial shot
13056,military dress uniform
13056,vanity
13056,flare
13056,woman director
10200,extraterrestrial technology
10200,spacecraft
10200,ultimatum
10200,evacuation
10200,panic
10200,government
10200,remake
10200,ufo
10200,alien
10200,end of the world
10200,giant robot
10200,tank
10200,social commentary
10200,power outage
10200,interrogation
10200,environmentalism
10200,threat
10200,alien contact
10200,central park
10200,messenger
10200,nanobots
10200,disintegration
8881,che guevara
8880,biography
8880,che guevara
8880,bolivian army
8880,"la paz, bolivia"
11127,starships
11127,space marine
11127,melodrama
11127,marauder
14359,sexual abuse
14359,boy
14359,wine
14359,gift
14359,janitor
14359,singing
14359,pedophile
14359,gossip
14359,compassion
14359,tolerance
14359,1960s
13223,rape
13223,war veteran
13223,immigration
13223,priest
13223,gang
13223,old man
13223,teenager
13223,gangster
13223,detroit
13223,widower
13223,car
13223,hmong
11499,camera
11499,lie
11499,scandal
11499,watergate scandal
11499,richard nixon
11499,reporter
11499,writer
8055,germany
8055,war crimes
8055,trial
8055,female prisoner
8055,teenager
8055,law student
8055,teenage sexuality
8055,older woman younger man relationship
8055,teenage sex
8055,affair
11321,vegetarian
11321,tax collector
11321,pianist
11321,blind
11321,organ transplant
11321,blood type
12163,supermarket
12163,heart attack
12163,ambition
12163,daughter
12163,wrestling
12163,sport
12163,stripper
12163,steroids
12163,fame
12163,barbed wire
12163,wrestler
12163,redemption
4922,diary
4922,navy
4922,funeral
4922,tea
4922,travel
4922,hospital
10201,bungee-jump
10201,scooter
2253,berlin
2253,suicide
2253,bomb
2253,assassination
2253,resistance
2253,wife husband relationship
2253,world war ii
2253,adolf hitler
2253,plan
2253,friendship
2253,deception
2253,treason
2253,colonel
2253,military officer
2253,plot
2253,german officer
2253,piano wire
2253,medal
2253,violence
38142,melancholy
38142,train ride
38142,train
38142,separation
38142,childhood friends
38142,anime
38142,growing apart
10202,wishes come true
10202,escapade
10202,disorder
10202,imaginary
10202,miraculous event
10202,imaginary kingdom
10202,life turned upside down
10202,nothing goes right
13973,strip club
13973,alzheimer
13973,sex addiction
4148,adultery
4148,jealousy
4148,infidelity
4148,career
4148,marriage crisis
4148,connecticut
13971,diving
13971,england
13971,boarding school
13971,spoiled child
13971,girls' boarding school
13971,malibu
13971,lacrosse
13971,school
13971,love interest
13971,teenager
13971,laptop
13971,discipline
13971,intimidation
13971,school mate
13971,change of plan
13971,all girls school
13813,brother brother relationship
13813,fight
13813,world war ii
13813,brother
13813,survivor
13813,forest
13813,jewish
13813,camp
13813,partisan
14306,journalist
14306,based on novel
14306,puppy
14306,dog
14306,duringcreditsstinger
14306,columnist
14306,animal lead
12429,mother
12429,fish
12429,cliff
12429,father
12429,mermaid
12429,princess
12429,anime
13690,bear
13690,dachshund
14756,foreigner
14756,martial arts
14756,katana
14756,bravery
14756,rice
14756,market
14756,sport
14756,tragic hero
14756,racism
14756,sadist
14756,master
14756,wing chun
14756,bayonet
13944,flower
13944,pilot
13944,survivor
13944,postcard
13944,counselor
13944,laundry
13944,raining
13944,mail
10199,loyalty
10199,totalitarian regime
10199,mouse
10199,forgiveness
10199,honor
10199,unlikely friendship
10199,courage
10199,chivalry
10199,animal lead
10521,bride
10521,friendship
10521,engagement
10521,rivalry
10521,wedding
10521,family feud
13635,france
13635,gangster
14435,sheriff
14435,miner
14435,delusion
14435,head injury
14435,remake
14435,slaughter
14435,blood
14435,aftercreditsstinger
14435,3d
14139,scissors
14139,radio
14139,nudity
14139,time
14139,woods
14139,surrealism
14139,travel
14139,independent film
14139,scientist
14139,machine
14139,nonlinear timeline
14139,binoculars
14139,injury
14139,voyeur
14139,loop
12437,prison
12437,underworld
12437,slavery
12437,castle
12437,vampire
12437,war
12437,werewolf
12437,battle
12437,slave
12437,dungeon
12437,fang vamp
2309,book
2309,fairy tale
2309,eavesdropping
2309,adventure
2309,writer's block
13825,robbery
13825,death penalty
13825,lethal injection
13825,criminal past
13825,symbol
13825,chainsaw
14560,security guard
14560,duringcreditsstinger
14410,rap music
14410,musical
14410,boom box
14410,rapping
14410,crack addict
14410,gold tooth
14410,praying
14353,dystopia
14254,remake
14254,death of mother
14254,evil stepmother
14254,evil woman
14254,white dress
14254,unsent letter
14254,medical kit
14254,hanging a picture
14254,chalkboard
10529,norway
10529,monster
10529,flying saucer
10529,viking
1977,brother sister relationship
1977,broken neck
1977,curse
1977,stabbing
1977,gothic
1977,demonic possession
1977,film starts with text
1977,police tape
1977,handprint
1977,dollhouse
1977,family photo
1977,murder of son
13510,beach
13510,wife husband relationship
13510,lake
13510,camping
13510,rottweiler
13510,sadism
13510,forest
13510,revenge
13510,survival
13510,fear
13510,violence
13510,couple
13510,gang violence
13510,teenage killer
14836,dream
14836,eye
14836,stuffed animal
14836,parallel world
14836,button
14836,new home
14836,secret door
14836,aftercreditsstinger
14836,duringcreditsstinger
13455,psychokinesis
13455,mind control
13455,secret government organization
13455,clairvoyance
13455,hong kong
4959,duringcreditsstinger
10362,love of one's life
10362,neighbor
10184,relationship
10184,ensemble cast
10184,duringcreditsstinger
15060,megaphone
15060,feminism
15060,future
15060,wormhole
15060,alien life-form
15060,phone booth
15060,richard nixon
15060,head in jar
15189,adoption
15189,puppy
15189,pitbull
15189,orphan
15189,foster home
15189,animal lover
15189,beagle
15189,duringcreditsstinger
13492,fascism
13492,nazis
13492,chase
13492,sadism
13492,blood splatter
13492,beating
13492,dress
13492,mad scientist
13492,independent film
13492,gore
13492,dinner
13492,torture
13492,corpse
13492,execution
13492,cruelty
13492,violence
13492,death
13492,macabre
13492,screaming
13492,bloodbath
13492,cannibalism
13492,mad family
13492,sinister
13492,sadistic horror
13492,french horror
13492,new french extremism
16804,oscar award
16804,dying and death
16804,funeral
16804,musical
16804,odd job
1961,parody
1961,parallel world
20829,comedian
20829,cancer
20829,bromance
20829,stand-up comedian
30508,drug abuse
30508,techno
30508,music
30508,comedy
30508,drug
30508,psychiatry
30508,electro
15268,martial arts
15268,revenge
15268,street fighter
15268,based on video game
19255,interracial relationship
19255,dead father
19255,reference to bob dylan
19255,biracial
19255,bedtime story
19255,unmarried couple
19255,medical illustrator
19255,disguised voice
19255,reference to huckleberry finn
19255,student protest
19255,sonogram
19255,expectant grandmother
19255,dead parents
19255,testicles
14979,boardwalk
14979,police investigation
14979,woman director
8832,italy
8832,diva
8832,politics
8832,independent film
8832,mafia
13207,teenager
13207,cabin in the woods
13207,axe murder
13207,camp counselor
13207,jason vorhees
15067,gunslinger
15067,gun
15159,diamond
15159,clouseau
15159,pink panther
14301,anti hero
14301,musical
14301,parody
14301,mad scientist
14301,supervillain
14301,bittersweet
13613,zombie
16538,poker
16538,bondage
16538,duringcreditsstinger
18781,crematorium
18781,hallucination
18781,based on true story
18781,haunting
18781,occult
18781,funeral home
18781,mortuary
18781,incinerator
18781,cousin cousin relationship
18781,told in flashback
18781,reverend
18781,funeral parlor
18781,boy in peril
18781,oncology ward
18781,desecration
18781,child cancer
18781,rosary
18781,isolated house
18781,experimental cancer treatment
18781,hide and seek
18781,duringcreditsstinger
16558,spy
13811,cataclysm
13811,code
13811,suspense
13811,end of the world
13811,time capsule
13811,astrophysicist
13811,grieving widower
13811,lexington massachusetts
13811,westford massachusetts
13811,prediction
13811,researcher
13811,numbers
13811,news
16353,sequel
15472,rape
15472,journalist
15472,based on novel
15472,bondage
15472,island
15472,hacker
15472,strong woman
15472,blow job
15472,suspect
15472,antisocial personality disorder
15472,computer hacker
15472,newspaper man
13090,suicide
13090,single parent
13090,sister sister relationship
13090,cleaning lady
13090,new mexico
13090,teamwork
13090,family business 
13090,crime scene
13090,woman director
16325,casino
16325,thriller
16325,surveillance
16325,omaha nebraska
15512,alien
15512,giant robot
15512,duringcreditsstinger
6968,terror
6968,raf
6968,1970s
13161,prison
13161,corruption
13161,martial arts
13161,anti hero
13161,fraud
13161,slapstick
13161,gang
13161,cons and scams
13161,prison life
16991,robbery
16991,unrequited love
16991,security guard
16991,mall
16614,comedy
16614,cheating on partner
16614,amusement park
16614,summer job
16614,carny
16614,marijuana joint
16614,baldness
16614,picking one's nose
16614,reckless driving
16614,reconciliation
16614,pushing a car
16614,marijuana pipe
16614,ticket booth
16614,scene
16614,raised middle finger
16614,job seeking
16614,leaving home
16614,drugged cookie
16614,duringcreditsstinger
16614,young adult
16614,1980s
20048,new york
20048,based on novel
20048,shop
20048,department store
20048,shopping mall
20048,addiction
20048,liar
20048,romantic comedy
20048,financial journalist
20048,duringcreditsstinger
16258,fire
16258,recession
16258,diary
16258,time travel
16258,murder
16258,bear trap
16258,bathtub
16258,saw
16258,buxom
14164,karate
14164,superhero
14164,revenge
14164,dragon
14164,duringcreditsstinger
13804,gambling
13804,brother sister relationship
13804,ex-lover
13804,fast
13804,cops
13804,street race
13804,car crash
13804,fast cars
13804,car
13804,automobile racing
19833,washington d.c.
19833,war
19833,political incompetence
19833,warmongering
19833,united nations
19833,vote
19833,political satire
19833,intern
19833,duringcreditsstinger
18947,great britain
18947,musical
18947,rock
18947,pirate radio
18947,swinging 60s
16996,high school
16996,bullying
16996,high school sports
16996,fake identity
16996,adult as a child
16996,do over
8833,dual identity
8833,secret identity
8833,rio de janeiro
8833,mistake in person
8833,doppelganger
8833,brawl
16869,paris
16869,guerrilla
16869,cinema
16869,self sacrifice
16869,dynamite
16869,mexican standoff
16869,world war ii
16869,jew persecution
16869,jew
16869,nazis
16869,masochism
16869,sadism
16869,scalp
16869,winston churchill
16869,knife in hand
16869,anti semitism
16869,gore
16869,swastika
16869,blood bath
16869,german occupation of france
16869,violence
16869,gun violence
16995,corruption
16995,assassination
16995,detective
16995,journalist
16995,assassin
16995,newspaper
16995,congress
16995,editor-in-chief
16995,conspiracy of murder
16995,politics
16995,election campaign
16995,government
16995,murder
16995,thriller
16995,blog
16995,reporter
21641,england
21641,leeds united
21641,sport
21641,brighton
21641,soccer
21641,cup
21641,derby county
21641,management
21641,soccer team
15092,female nudity
15092,prostitute
15092,horse race
15092,heart
15092,strip club
15092,electric shock
15092,godzilla
15092,sequel
15092,tourette syndrome
15092,gang
15092,shootout
15092,public sex
15092,cigarette smoking
15092,mansion
15092,electrocution
15092,foot chase
15092,surgery
15092,taser
15092,duringcreditsstinger
15092,flashback
15092,absurdism
15092,ultraviolence
17431,moon
17431,artificial intelligence
17431,clone
17431,isolation
17431,future
17431,dystopia
17431,space
17431,cloning
17431,moon base
18320,royal family
18320,biography
18320,royalty
18320,period drama
18320,queen victoria
18320,prince albert
18320,19th century
18320,british monarchy
2080,corruption
2080,mutant
2080,boxer
2080,army
2080,marvel comic
2080,superhero
2080,aftercreditsstinger
2080,duringcreditsstinger
21191,rape
21191,river
21191,child murderer
21191,shower
21191,illegal immigration
21191,freight train
21191,kiss
21191,travel
21191,gang
13475,spacecraft
13475,teleportation
13475,space mission
13475,parachute
13475,time travel
13475,black hole
13475,supernova
13475,prequel
13475,warp speed
13475,futuristic
13475,warp engine
13475,romulans
13475,outer space
13475,vulcan
13475,alternate reality
13475,space opera
13475,reboot
15384,historian
17532,stranded
17532,end of the world
17532,shattered home
17532,bizarre past
17532,frightening visions
13448,rome
13448,vatican
13448,based on novel
13448,symbolism
13448,christian
13448,illuminati
13448,quantum mechanics
13448,prequel
13448,anti matter
13448,conspiracy
13448,investigator
13448,catholicism
13448,cern
13532,fan
13532,road trip
13532,fan culture
13532,rivalry
13532,science fiction
13532,urination
13532,buddy
13532,cameo
13532,film fan
13532,space opera
13532,fandom
21583,motel
21583,longing
21583,marriage
21583,pregnancy
534,saving the world
534,artificial intelligence
534,prophecy
534,san francisco
534,cyborg
534,killer robot
534,gas station
534,post-apocalyptic
534,dystopia
534,army
534,firearm
534,wartime
534,los angeles
18360,museum
18360,theodore roosevelt
18360,duringcreditsstinger
18360,amelia earhart
18360,smithsonian
18238,female nudity
18238,horror
18238,dark comedy
18238,female homosexuality
18238,female vampire
21755,con man
21755,estafa
17332,newspaper
17332,cello
17332,musical
17332,violin
17332,los angeles
18405,rape
18405,white trash
18405,revenge
18405,murder
18405,dysfunctional family
18405,swimmer
18405,family
16871,gypsy
16871,work
16871,gore
16871,curse
16871,psychologist
16871,psychic
16871,evil
16871,loan officer
16871,obituary
16871,engagement ring
14160,age difference
14160,central and south america
14160,balloon
14160,animation
14160,floating in the air
14160,duringcreditsstinger
14160,exploring
15588,hippie
15588,secret agent
17927,cheerleading
17927,aftercreditsstinger
17927,duringcreditsstinger
13975,detective inspector
13975,bayou
13975,series of murders
13975,confederate soldier
13975,dave robicheaux
18785,underwear
18785,tiger
18785,stag night
18785,hangover
18785,lost weekend
18785,bag over head
18785,chapel
18785,hit with tire iron
18785,memory loss
18785,las vegas
18785,duringcreditsstinger
18785,elevator
17609,sex
17609,symbolism
17609,nudity
17609,therapist
17609,suffering
17609,masochism
17609,cabin
17609,marriage
17609,god
17609,woods
17609,psychological thriller
17609,torture
17609,fear
17609,cruelty
17609,violence
17609,nature
17609,guilt
17609,occult
17609,grieving
17609,minimal cast
17609,motherhood
761,circus
761,double life
761,restaurant
761,fast food restaurant
761,planned murder
761,clown
761,tv station
761,talk show
761,false identity
761,restaurant guide
761,restaurant critic
761,todfeind
761,tv duel
761,loss of taste
761,kitchen
761,escape
761,torture
14451,norway
14451,undead
14451,zombie
14451,wintry
18162,alien life-form
18162,dinosaur
18162,primate
18162,duringcreditsstinger
18487,hostage
18487,motorcycle crash
18487,new york city
18487,new york subway
18487,subway train
18487,stock market
18487,subway tunnel
18487,aftercreditsstinger
18240,fictitious marriage
18240,deportation
18240,immigration law
18240,romantic comedy
18240,alaska
18240,naked scene
18240,co-worker
18240,humiliation
18240,book editor
18240,fake boyfriend
18240,duringcreditsstinger
18240,woman director
18240,pretend relationship
17610,temple
17610,slavery
17610,stone age
17610,circumcision
17610,hebrews
17610,cavemen
17610,prehistoric adventure
17610,duringcreditsstinger
17610,prehistoric times
17610,prehistoric man
12162,sniper
12162,explosive
12162,loyalty
12162,u.s. army
12162,iraq
12162,car bomb
12162,suspense
12162,tension
12162,iraq war
12162,desert
12162,bomb squad
12162,body armor
12162,woman director
12162,army sergeant
8373,egypt
8373,sun
8373,chaos
8373,symbol
8373,artifact
8373,transformers
8373,tank
8373,robot
8373,imax
8373,duringcreditsstinger
19265,love at first sight
19265,runaway
19265,age difference
19265,naivety
19265,christian
19265,marriage
19265,atheist
19265,misanthrope
19265,eccentric
19265,religion
19265,dating
19265,new york city
19265,older man younger woman relationship
19265,limp
12556,womanizer
12556,love
12556,wedding
12556,aftercreditsstinger
12556,duringcreditsstinger
12556,past relationship
11322,cinema
11322,hiding place
11322,machinegun
11322,prison guard
11322,escape from prison
11322,dillinger
8355,ice age
8355,bridge
8355,insanity
8355,jungle
8355,dinosaur
8355,birth
8355,duringcreditsstinger
8355,3d
176241,prison
176241,love
10024,parent child relationship
10024,sister sister relationship
10024,court case
10024,in vitro fertilisation
10024,medical examiner
10024,kidney transplant 
19913,date
19913,sex
19913,jealousy
19913,fight
19913,architect
19913,gallery
19913,interview
19913,sister
19913,party
19913,love
19913,friends
19913,fate
19913,los angeles
19913,summer
19913,ikea
19913,year
19913,heartache
18480,gay
18480,fame
18480,mockumentary
18480,hollywood
18480,lgbt
18480,duringcreditsstinger
14728,mythology
14728,new orleans
14728,vampire
14728,treasure hunt
14728,judas
8884,london england
8884,suspense
8884,masked vigilante
767,witch
767,magic
767,broom
767,school of witchcraft
767,wizardry
767,apparition
767,teenage crush
767,werewolf
10353,french revolution
10353,time travel
10353,leap in time
10353,knight
10353,wedding
10353,demon
10353,middle ages
9592,mexico
9592,drowning
9592,baby
9592,school friend
9592,yacht
9592,death of a friend
9592,shark
14197,remake of korean film
8054,circus
8054,immortality
8054,elderly
8054,aftercreditsstinger
8054,duringcreditsstinger
21208,nun
21208,deaf-mute
21208,orphan
21208,all girl
21208,troubled marriage
21208,aftercreditsstinger
21208,duringcreditsstinger
20943,romantic comedy
20943,romance
20943,tv morning show
20943,relationship
20943,opposites attract
21407,burglar
21407,fight
21407,psychopath
21407,thief
21407,psychopathic killer
21407,slaughter
21407,gore
21407,trap
21407,debt
21407,slasher
21407,torture
21407,extreme violence
21407,violence
21407,home invasion
21407,masked man
21407,killer
21407,held captive
21407,trapped in a house
12403,hawaii
12403,honeymoon
12403,double murder
12403,murder
20856,alien
20856,comedy
20856,duringcreditsstinger
20856,beforecreditsstinger
20856,live action and animation
17654,slum
17654,street gang
17654,mutation
17654,south africa
17654,johannesburg
17654,dystopia
17654,genetics
17654,government
17654,satire
17654,alien
17654,prawn
17654,mockumentary
17654,alternate history
17654,racism
17654,metamorphosis
17654,xenophobia
17654,internment camp
17654,body transformation
17654,alien technology
17654,segregation
24803,cooking
24803,book
24803,cookbook
24803,blog
24803,recipe
24803,woman director
24803,publishing
17335,suspense
13836,mountain
13836,spacecraft
13836,laser
13836,teleportation
13836,telekinesis
13836,alien
13836,military
13836,duringcreditsstinger
13836,supernatural power
18126,double life
18126,pop star
18126,musical
18126,tennessee
18126,teenage girl
18126,teen movie
18126,teenager
18126,hometown
18126,famous
14869,terrorist
14869,secret
14869,hostage
14869,technology
14869,laser
14869,warhead
14869,government
14869,president
14869,revenge
14869,murder
14869,attack
14869,explosion
14869,scientist
14869,evil
14869,cobra
17134,police
17134,cops
17134,cat and mouse
17134,family
17134,revenge drama
15137,father son relationship
22051,children's book
22051,asperger's syndrome
22051,electrical engineer
22051,asperger's
24420,chicago
24420,sex
24420,based on novel
24420,nudity
24420,diary
24420,future
24420,time
24420,time travel
24420,marriage
24420,love
24420,romance
24420,travel
24420,tragic love
24420,relationship
24420,time traveler
24420,complication
23367,new jersey
23367,musical
23367,battle of the bands
23367,teenager
23367,rock band
19840,virgin
19840,cheerleader
19840,graduation
19840,high school
19840,aspen
19840,friends
19840,in the closet
19840,teenager
19840,popularity
19840,based on young adult novel
19840,popular girl
19585,dyr
19585,duringcreditsstinger
17336,sport
17336,street fighter
17336,new york city
18533,prison
18533,isolation
15775,loss of lover
15775,love
15775,blood
15775,heavy rain
15775,blood on face
15775,death of girlfriend
15775,love drama
15775,death of boyfriend
25704,career
25704,family
25704,unemployment
25704,woman director
25704,graduation speech
23049,beach
23049,greece
23049,tour bus
23049,tour guide
23049,viagra
23049,hospital
26914,poison
26914,witch
26914,monster
26914,dance performance
26914,small town
26914,seduction
26914,hallucination
26914,cult
26914,delirium
26914,vacation
26914,sandwich
26914,fasting
26914,mirror
26914,seance
26914,recreational vehicle
26914,family values
26914,farming community
26914,goblin
26914,family exchange
26914,vegetarianism
26914,hospitality
26914,cassette tape
26914,odd religious customs
26914,community spirit
26914,healthy food
26914,herbal remedies
26914,popcorn
26914,dating woes
26914,dead grandfather
26914,power of goodness
26914,supernatural phenomena
26320,music festival
26320,independent film
26320,catskills
26320,dog tags
24150,nurse
